frame,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,box_width,box_height,box_area
200,10,person,0.8884,363.09,583.39,470.92,869.83,417.01,726.61,107.83,286.44,30887.04
200,13,person,0.8851,161.06,537.3,254.19,861.46,207.63,699.38,93.12,324.15,30184.92
200,16,person,0.8608,347.15,1818.7,538.45,1919.82,442.8,1869.26,191.3,101.11,19343.37
200,31,person,0.8835,0.97,562.19,124.36,860.71,62.66,711.45,123.39,298.52,36834.76
201,2,person,0.8478,871.37,1400.7,1056.9,1813.61,964.14,1607.15,185.52,412.91,76603.69
201,4,person,0.8937,955.03,1149.46,1079.28,1558.05,1017.16,1353.76,124.24,408.58,50763.0
201,7,person,0.9131,325.23,1183.95,479.83,1568.43,402.53,1376.19,154.6,384.48,59440.66
201,9,person,0.8939,736.06,759.93,873.43,1074.74,804.75,917.34,137.37,314.82,43247.7
201,10,person,0.912,364.72,586.56,472.36,878.3,418.54,732.43,107.64,291.74,31402.28
201,13,person,0.89,161.6,540.74,255.32,862.02,208.46,701.38,93.72,321.28,30109.88
201,16,person,0.8594,352.59,1826.64,540.28,1919.46,446.44,1873.05,187.69,92.81,17420.16
201,31,person,0.8946,0.86,566.74,124.42,866.07,62.64,716.4,123.56,299.33,36986.86
202,2,person,0.8799,872.7,1410.51,1059.83,1812.99,966.26,1611.75,187.12,402.49,75314.91
202,4,person,0.8949,957.53,1153.33,1078.96,1557.29,1018.25,1355.31,121.43,403.96,49053.16
202,7,person,0.9201,326.62,1192.68,481.43,1577.35,404.03,1385.02,154.8,384.68,59548.36
202,9,person,0.8991,739.34,762.08,878.5,1076.0,808.92,919.04,139.16,313.92,43686.75
202,10,person,0.9083,365.85,590.88,475.53,887.61,420.69,739.25,109.68,296.73,32546.23
202,13,person,0.8881,162.05,544.46,255.89,862.47,208.97,703.47,93.84,318.0,29841.75
202,16,person,0.8409,357.24,1839.86,540.81,1919.13,449.03,1879.5,183.57,79.27,14552.3
202,31,person,0.906,0.66,570.73,123.95,869.48,62.31,720.11,123.29,298.75,36832.36
203,2,person,0.878,873.43,1415.66,1063.05,1812.16,968.24,1613.91,189.61,396.5,75182.37
203,4,person,0.8729,959.47,1157.37,1079.08,1556.23,1019.28,1356.8,119.6,398.87,47706.0
203,7,person,0.9165,327.35,1200.16,482.87,1585.6,405.11,1392.88,155.52,385.44,59945.3
203,9,person,0.9013,741.9,764.17,882.68,1076.54,812.29,920.35,140.78,312.37,43975.72
203,10,person,0.8957,366.97,594.77,479.62,896.38,423.29,745.58,112.65,301.61,33976.01
203,13,person,0.885,162.56,547.32,256.39,862.93,209.47,705.12,93.83,315.61,29612.43
203,16,person,0.7746,360.57,1851.26,533.82,1918.73,447.19,1885.0,173.25,67.47,11688.25
203,31,person,0.9089,0.53,573.74,124.23,869.44,62.38,721.59,123.7,295.7,36576.21
204,2,person,0.8882,873.88,1420.89,1066.31,1813.39,970.1,1617.14,192.43,392.5,75529.77
204,4,person,0.8789,960.87,1161.5,1078.64,1556.65,1019.76,1359.08,117.76,395.15,46533.59
204,7,person,0.9189,327.85,1208.86,484.32,1594.79,406.09,1401.82,156.46,385.93,60382.38
204,9,person,0.8925,746.13,766.54,888.05,1076.46,817.09,921.5,141.93,309.92,43984.85
204,10,person,0.9015,368.22,600.47,484.54,900.83,426.38,750.65,116.32,300.36,34937.74
204,13,person,0.8865,162.77,551.19,257.62,863.37,210.19,707.28,94.85,312.18,29609.35
204,16,person,0.7237,370.75,1865.52,529.58,1918.88,450.16,1892.2,158.83,53.35,8474.48
204,31,person,0.9006,0.64,576.74,124.25,869.67,62.44,723.21,123.61,292.94,36211.36
204,36,car,0.5032,940.46,0.74,1079.6,59.15,1010.03,29.94,139.14,58.42,8128.64
205,2,person,0.8878,873.87,1426.15,1068.69,1814.53,971.28,1620.34,194.82,388.38,75663.58
205,4,person,0.872,962.03,1166.9,1078.58,1554.42,1020.3,1360.66,116.55,387.52,45164.23
205,7,person,0.9166,329.42,1217.01,485.05,1606.92,407.24,1411.97,155.63,389.92,60684.63
205,9,person,0.8944,749.83,769.26,892.03,1077.61,820.93,923.43,142.2,308.35,43846.94
205,10,person,0.8922,370.37,605.3,486.78,903.15,428.57,754.22,116.4,297.85,34670.48
205,13,person,0.8826,163.42,554.88,258.91,863.76,211.16,709.32,95.49,308.88,29495.64
205,16,person,0.6295,378.04,1877.48,520.83,1919.09,449.43,1898.28,142.79,41.61,5941.19
205,31,person,0.8984,0.42,579.2,124.51,870.9,62.47,725.05,124.09,291.7,36197.74
205,36,car,0.671,940.37,0.85,1079.77,60.61,1010.07,30.73,139.4,59.76,8330.21
206,2,person,0.8821,873.97,1431.32,1071.85,1816.53,972.91,1623.93,197.87,385.2,76221.9
206,4,person,0.8591,962.3,1172.65,1078.61,1552.62,1020.45,1362.63,116.31,379.97,44193.21
206,7,person,0.9097,331.25,1224.33,485.92,1613.96,408.58,1419.14,154.67,389.63,60264.27
206,9,person,0.8856,752.52,772.55,896.58,1078.43,824.55,925.49,144.06,305.87,44064.27
206,10,person,0.8922,372.27,609.91,486.05,909.81,429.16,759.86,113.78,299.9,34122.24
206,13,person,0.8775,164.2,559.2,259.5,864.29,211.85,711.75,95.3,305.09,29075.49
206,31,person,0.9075,0.54,581.64,125.18,871.85,62.86,726.75,124.64,290.21,36171.41
207,2,person,0.8708,873.87,1438.04,1074.84,1823.49,974.36,1630.77,200.97,385.45,77465.54
207,4,person,0.8316,961.77,1177.92,1078.94,1551.21,1020.35,1364.56,117.18,373.29,43741.09
207,7,person,0.9079,332.97,1229.11,486.1,1617.42,409.53,1423.26,153.13,388.32,59464.36
207,9,person,0.8954,755.49,775.91,900.71,1080.76,828.1,928.33,145.22,304.84,44267.98
207,10,person,0.898,375.01,614.65,487.72,917.5,431.36,766.08,112.71,302.85,34133.75
207,13,person,0.8846,164.99,564.31,259.91,866.73,212.45,715.52,94.93,302.42,28708.24
207,31,person,0.8992,0.63,584.47,126.0,871.92,63.31,728.2,125.37,287.46,36038.18
207,36,car,0.5152,940.19,0.82,1079.52,62.66,1009.85,31.74,139.34,61.84,8616.69
208,2,person,0.8636,873.94,1444.56,1076.98,1841.89,975.46,1643.22,203.04,397.33,80673.95
208,4,person,0.8387,960.57,1184.02,1079.1,1555.09,1019.84,1369.55,118.53,371.07,43983.94
208,7,person,0.9009,334.45,1234.1,487.97,1619.85,411.21,1426.98,153.52,385.75,59222.3
208,9,person,0.8976,757.88,779.68,904.14,1089.78,831.01,934.73,146.26,310.1,45356.53
208,10,person,0.893,378.09,618.83,490.44,923.37,434.26,771.1,112.35,304.54,34215.66
208,13,person,0.8692,166.22,568.94,259.94,877.64,213.08,723.29,93.72,308.7,28932.59
208,31,person,0.9069,0.49,587.19,128.45,872.13,64.47,729.66,127.96,284.94,36461.37
209,2,person,0.8907,874.05,1452.8,1078.64,1863.22,976.34,1658.01,204.59,410.42,83968.82
209,4,person,0.8325,961.9,1191.36,1079.33,1556.52,1020.61,1373.94,117.44,365.16,42883.8
209,7,person,0.9027,334.91,1239.92,489.5,1621.5,412.2,1430.71,154.59,381.58,58986.27
209,9,person,0.893,760.15,784.18,907.32,1101.66,833.74,942.92,147.16,317.47,46720.77
209,10,person,0.8909,381.01,622.54,494.17,927.09,437.59,774.81,113.16,304.55,34463.45
209,13,person,0.8719,167.37,574.47,260.14,889.48,213.75,731.98,92.77,315.01,29222.63
209,31,person,0.902,0.81,590.21,131.69,872.72,66.25,731.46,130.88,282.51,36975.4
209,36,car,0.5655,937.83,0.81,1079.41,63.74,1008.62,32.28,141.58,62.93,8910.14
210,2,person,0.894,874.18,1461.92,1080.0,1882.12,977.09,1672.02,205.82,420.2,86484.79
210,4,person,0.849,961.98,1198.62,1079.68,1560.3,1020.83,1379.46,117.7,361.68,42569.71
210,7,person,0.904,335.41,1245.25,491.44,1622.86,413.42,1434.05,156.03,377.61,58916.39
210,9,person,0.8971,762.82,790.5,909.9,1111.39,836.36,950.95,147.07,320.89,47194.72
210,10,person,0.8915,383.28,625.57,498.02,928.84,440.65,777.2,114.74,303.28,34798.7
210,13,person,0.8689,167.89,579.25,260.47,898.65,214.18,738.95,92.58,319.4,29569.74
210,31,person,0.8963,0.88,593.72,132.69,877.99,66.78,735.85,131.81,284.27,37469.19
210,36,car,0.5053,937.72,0.79,1079.39,64.93,1008.56,32.86,141.66,64.13,9085.51
211,2,person,0.9044,874.52,1471.89,1080.0,1897.57,977.26,1684.73,205.48,425.68,87467.3
211,4,person,0.869,963.39,1207.32,1079.85,1562.63,1021.62,1384.98,116.46,355.31,41379.57
211,7,person,0.9134,337.66,1250.83,493.13,1623.96,415.39,1437.4,155.47,373.13,58011.02
211,9,person,0.9018,764.88,796.98,912.41,1118.86,838.64,957.92,147.54,321.88,47489.36
211,10,person,0.8821,386.64,628.14,502.2,930.82,444.42,779.48,115.56,302.68,34978.38
211,13,person,0.8768,168.69,583.86,260.78,906.04,214.74,744.95,92.09,322.18,29670.45
211,31,person,0.8935,1.08,597.15,131.35,888.97,66.22,743.06,130.27,291.81,38014.86
212,2,person,0.9078,875.54,1481.69,1080.0,1909.95,977.77,1695.82,204.46,428.26,87560.02
212,4,person,0.8572,966.68,1216.06,1079.95,1568.9,1023.31,1392.48,113.28,352.84,39967.82
212,7,person,0.9084,339.51,1254.54,497.28,1624.77,418.39,1439.66,157.77,370.22,58411.54
212,9,person,0.9061,767.25,804.45,913.64,1125.65,840.44,965.05,146.39,321.2,47019.54
212,10,person,0.8771,389.06,630.58,505.97,931.53,447.51,781.06,116.9,300.95,35182.41
212,13,person,0.887,169.07,589.62,261.64,910.98,215.35,750.3,92.57,321.35,29747.0
212,31,person,0.881,0.98,601.46,131.86,900.15,66.42,750.8,130.88,298.69,39093.9
213,2,person,0.9073,875.74,1491.23,1080.0,1916.24,977.87,1703.73,204.26,425.01,86811.31
213,4,person,0.8051,969.49,1222.73,1079.57,1583.29,1024.53,1403.01,110.09,360.56,39692.55
213,7,person,0.9081,341.45,1260.04,503.25,1629.05,422.35,1444.54,161.8,369.01,59705.33
213,9,person,0.8878,768.31,811.12,914.38,1129.74,841.35,970.43,146.07,318.63,46542.38
213,10,person,0.8782,392.39,632.97,508.01,932.17,450.2,782.57,115.62,299.2,34594.41
213,13,person,0.8858,169.74,594.67,262.51,915.3,216.13,754.98,92.76,320.63,29742.2
213,31,person,0.8941,1.49,606.43,134.75,904.71,68.12,755.57,133.26,298.28,39748.65
214,2,person,0.9107,876.5,1501.4,1080.0,1920.0,978.25,1710.7,203.5,418.6,85184.45
214,4,person,0.8294,971.68,1232.87,1079.73,1590.9,1025.71,1411.89,108.05,358.03,38685.04
214,7,person,0.9131,343.24,1271.03,511.83,1647.31,427.53,1459.17,168.59,376.28,63439.05
214,9,person,0.88,770.16,819.49,915.47,1137.74,842.82,978.61,145.31,318.25,46246.21
214,10,person,0.8902,394.33,636.06,509.7,933.68,452.01,784.87,115.37,297.62,34337.14
214,13,person,0.8755,169.95,599.76,263.24,922.65,216.59,761.21,93.28,322.89,30120.81
214,31,person,0.8966,1.32,611.66,137.06,913.26,69.19,762.46,135.74,301.59,40936.86
215,2,person,0.917,876.3,1508.25,1080.0,1920.0,978.15,1714.13,203.7,411.75,83873.88
215,4,person,0.8299,972.27,1240.19,1079.2,1596.78,1025.74,1418.48,106.93,356.59,38128.13
215,7,person,0.9228,345.76,1280.82,518.92,1659.07,432.34,1469.94,173.16,378.25,65499.66
215,9,person,0.8902,771.23,827.4,916.26,1142.23,843.74,984.82,145.03,314.83,45659.08
215,10,person,0.894,396.19,638.95,510.4,933.53,453.29,786.24,114.21,294.58,33643.49
215,13,person,0.8812,170.22,604.34,263.68,927.48,216.95,765.91,93.46,323.14,30201.52
215,31,person,0.9058,2.73,616.37,140.52,920.21,71.62,768.29,137.79,303.85,41866.77
216,2,person,0.9135,878.6,1512.89,1080.0,1920.0,979.3,1716.44,201.4,407.11,81993.34
216,4,person,0.837,976.17,1246.53,1079.06,1597.42,1027.62,1421.98,102.89,350.89,36103.24
216,7,person,0.9233,348.53,1290.28,524.81,1673.49,436.67,1481.88,176.27,383.21,67550.09
216,9,person,0.8851,772.78,835.18,916.63,1152.27,844.71,993.73,143.85,317.09,45613.68
216,10,person,0.8987,398.15,641.99,511.73,936.34,454.94,789.16,113.58,294.35,33433.09
216,13,person,0.8773,170.85,607.75,263.87,929.89,217.36,768.82,93.03,322.14,29967.31
216,31,person,0.91,5.22,620.39,143.29,923.67,74.26,772.03,138.07,303.28,41875.18
216,36,car,0.5694,938.55,0.73,1079.34,68.78,1008.95,34.76,140.79,68.05,9580.98
217,2,person,0.91,879.22,1517.16,1080.0,1920.0,979.61,1718.58,200.78,402.84,80884.58
217,4,person,0.8233,978.67,1251.88,1078.97,1599.48,1028.82,1425.68,100.31,347.6,34867.8
217,7,person,0.9263,351.71,1298.77,529.51,1685.6,440.61,1492.18,177.81,386.82,68779.7
217,9,person,0.8744,774.12,842.87,917.07,1159.97,845.6,1001.42,142.94,317.1,45327.87
217,10,person,0.8898,399.55,645.2,512.9,946.33,456.23,795.77,113.34,301.13,34130.88
217,13,person,0.8745,171.61,611.39,264.91,931.64,218.26,771.51,93.3,320.25,29878.55
217,31,person,0.8979,8.05,623.24,145.29,925.07,76.67,774.15,137.24,301.82,41422.69
218,2,person,0.9141,880.08,1520.64,1080.0,1920.0,980.04,1720.32,199.92,399.36,79838.27
218,4,person,0.8261,981.26,1257.9,1079.0,1597.71,1030.13,1427.81,97.74,339.81,33211.4
218,7,person,0.9198,355.59,1308.97,533.27,1696.61,444.43,1502.79,177.68,387.64,68877.43
218,9,person,0.8798,775.93,850.68,917.45,1163.97,846.69,1007.33,141.52,313.29,44334.78
218,10,person,0.8929,400.77,649.15,514.8,958.0,457.78,803.57,114.03,308.85,35219.12
218,13,person,0.877,172.08,614.73,265.82,932.9,218.95,773.81,93.73,318.17,29823.75
218,31,person,0.902,11.08,625.58,147.56,925.77,79.32,775.67,136.49,300.18,40970.94
219,2,person,0.9076,881.08,1525.16,1079.94,1920.0,980.51,1722.58,198.86,394.84,78517.34
219,4,person,0.8068,985.25,1264.19,1079.4,1601.89,1032.33,1433.04,94.15,337.7,31792.72
219,7,person,0.9083,360.59,1318.41,536.53,1707.03,448.56,1512.72,175.95,388.62,68375.62
219,9,person,0.8663,777.71,856.58,919.56,1166.83,848.64,1011.71,141.86,310.26,44011.62
219,10,person,0.8836,401.77,654.08,516.57,969.85,459.17,811.96,114.81,315.77,36252.02
219,13,person,0.8806,172.64,618.51,266.0,933.86,219.32,776.18,93.36,315.35,29442.53
219,31,person,0.8984,13.42,628.57,149.65,926.65,81.53,777.61,136.22,298.08,40606.36
220,2,person,0.8713,881.89,1529.38,1080.0,1920.0,980.94,1724.69,198.11,390.62,77387.54
220,4,person,0.8409,989.81,1268.98,1079.12,1594.95,1034.47,1431.96,89.31,325.97,29112.68
220,7,person,0.9074,365.42,1325.98,538.91,1717.82,452.16,1521.9,173.49,391.84,67981.96
220,9,person,0.8806,778.92,861.09,920.51,1167.54,849.72,1014.32,141.59,306.45,43389.44
220,10,person,0.8821,401.95,658.22,517.33,977.57,459.64,817.89,115.38,319.35,36847.61
220,13,person,0.879,173.18,623.02,266.66,934.44,219.92,778.73,93.47,311.43,29109.67
220,31,person,0.8959,15.26,630.21,152.51,927.98,83.88,779.09,137.24,297.77,40867.23
221,2,person,0.8926,882.72,1534.05,1080.0,1920.0,981.36,1727.03,197.28,385.95,76139.73
221,4,person,0.8257,990.25,1273.62,1079.45,1591.9,1034.85,1432.76,89.2,318.28,28390.93
221,7,person,0.9107,369.72,1333.64,541.21,1726.19,455.46,1529.91,171.49,392.55,67317.95
221,9,person,0.8473,780.67,865.23,921.99,1168.4,851.33,1016.82,141.32,303.17,42843.91
221,10,person,0.8651,403.93,663.4,518.89,981.94,461.41,822.67,114.96,318.54,36618.12
221,13,person,0.8801,173.88,627.53,267.85,935.27,220.87,781.4,93.97,307.74,28917.18
221,31,person,0.8891,17.02,632.89,154.83,929.23,85.93,781.06,137.8,296.34,40836.51
222,2,person,0.8981,884.64,1540.58,1079.68,1920.0,982.16,1730.29,195.04,379.42,74003.92
222,4,person,0.8119,994.96,1278.75,1079.17,1594.77,1037.07,1436.76,84.21,316.01,26610.64
222,7,person,0.9129,374.13,1339.2,544.97,1729.51,459.55,1534.35,170.84,390.31,66678.93
222,9,person,0.8163,782.45,868.07,922.68,1168.39,852.57,1018.23,140.23,300.32,42114.55
222,10,person,0.8723,404.19,668.82,519.83,986.92,462.01,827.87,115.64,318.1,36785.09
222,13,person,0.8835,174.75,631.83,269.45,935.71,222.1,783.77,94.7,303.88,28776.63
222,31,person,0.895,19.85,635.86,156.71,929.31,88.28,782.59,136.87,293.45,40163.67
222,38,handbag,0.5622,463.6,791.41,515.78,862.02,489.69,826.72,52.18,70.61,3684.54
222,36,car,0.5904,938.75,0.37,1079.15,73.0,1008.95,36.68,140.4,72.63,10196.6
223,2,person,0.8984,886.87,1541.72,1079.7,1920.0,983.29,1730.86,192.83,378.28,72942.08
223,4,person,0.7721,998.84,1285.53,1078.97,1599.71,1038.91,1442.62,80.13,314.19,25176.16
223,7,person,0.92,378.28,1344.72,549.66,1731.8,463.97,1538.26,171.38,387.08,66338.88
223,9,person,0.8264,784.58,871.47,923.56,1169.13,854.07,1020.3,138.97,297.66,41366.37
223,10,person,0.8666,405.02,673.61,519.93,993.74,462.48,833.68,114.91,320.13,36785.8
223,13,person,0.8894,175.08,635.17,272.87,936.08,223.97,785.63,97.8,300.91,29427.45
223,31,person,0.8929,23.72,638.92,159.82,929.78,91.77,784.35,136.1,290.86,39586.48
223,38,handbag,0.5361,463.72,791.34,515.94,865.58,489.83,828.46,52.23,74.24,3877.3
223,36,car,0.724,938.79,0.24,1079.18,74.23,1008.99,37.24,140.39,73.99,10387.31
224,2,person,0.8618,889.45,1542.33,1080.0,1920.0,984.72,1731.16,190.55,377.67,71965.99
224,4,person,0.7598,1002.2,1294.74,1079.49,1603.28,1040.84,1449.01,77.29,308.55,23848.05
224,7,person,0.9156,382.58,1351.1,554.73,1734.42,468.66,1542.76,172.15,383.32,65986.91
224,9,person,0.8457,787.25,875.23,925.49,1170.07,856.37,1022.65,138.24,294.83,40757.43
224,10,person,0.8873,404.89,678.66,519.74,997.5,462.31,838.08,114.85,318.85,36620.73
224,13,person,0.8827,175.83,639.12,275.57,937.91,225.7,788.52,99.74,298.79,29801.47
224,31,person,0.899,28.18,642.25,162.61,932.41,95.4,787.33,134.43,290.15,39006.34
225,2,person,0.8852,891.42,1549.23,1079.93,1920.0,985.68,1734.61,188.51,370.77,69894.87
225,4,person,0.7519,1005.48,1306.8,1079.39,1603.92,1042.44,1455.36,73.91,297.12,21959.03
225,7,person,0.9149,386.59,1356.0,561.15,1733.99,473.87,1545.0,174.56,378.0,65983.86
225,9,person,0.8511,790.12,878.32,925.96,1170.23,858.04,1024.28,135.83,291.91,39650.34
225,10,person,0.8928,404.6,682.3,519.71,999.98,462.16,841.14,115.11,317.67,36565.85
225,13,person,0.8757,177.46,643.62,278.44,947.69,227.95,795.66,100.98,304.07,30705.89
225,31,person,0.8953,32.26,646.71,164.13,942.47,98.2,794.59,131.88,295.76,39003.8
225,36,car,0.5218,938.83,0.0,1079.1,74.24,1008.96,37.12,140.27,74.24,10412.87
226,2,person,0.8359,894.15,1554.09,1079.92,1920.0,987.03,1737.04,185.77,365.91,67975.98
226,4,person,0.7219,1009.15,1333.19,1079.03,1606.69,1044.09,1469.94,69.88,273.5,19113.44
226,7,person,0.9181,390.74,1361.58,567.42,1735.1,479.08,1548.34,176.68,373.52,65994.88
226,9,person,0.811,794.75,882.08,927.96,1170.67,861.36,1026.38,133.21,288.59,38444.14
226,10,person,0.8943,404.52,686.02,519.17,1001.29,461.84,843.65,114.64,315.27,36144.09
226,13,person,0.881,178.08,647.93,280.85,960.07,229.47,804.0,102.77,312.14,32078.79
226,31,person,0.8846,34.21,651.1,163.91,954.85,99.06,802.98,129.7,303.75,39397.0
226,36,car,0.6261,939.06,0.2,1078.82,76.12,1008.94,38.16,139.76,75.92,10609.92
227,2,person,0.8856,898.1,1568.99,1080.0,1920.0,989.05,1744.49,181.9,351.01,63849.91
227,4,person,0.6159,1011.73,1350.76,1079.74,1626.68,1045.73,1488.72,68.01,275.92,18765.22
227,7,person,0.918,394.37,1368.52,573.75,1737.64,484.06,1553.08,179.39,369.12,66215.75
227,9,person,0.8331,798.64,886.0,930.51,1172.25,864.57,1029.12,131.87,286.25,37748.7
227,10,person,0.8963,404.17,689.47,519.22,1001.96,461.69,845.71,115.06,312.49,35953.8
227,13,person,0.8753,179.5,653.41,281.97,969.08,230.74,811.24,102.47,315.67,32347.23
227,31,person,0.8778,37.69,656.6,162.11,967.36,99.9,811.98,124.42,310.76,38663.93
227,36,car,0.6016,939.39,0.0,1079.11,76.42,1009.25,38.21,139.72,76.42,10676.76
228,2,person,0.8593,901.48,1552.27,1080.0,1920.0,990.74,1736.14,178.52,367.73,65648.54
228,4,person,0.6461,1015.68,1362.68,1080.0,1635.61,1047.84,1499.14,64.32,272.93,17553.68
228,7,person,0.9097,397.53,1376.47,577.84,1753.7,487.68,1565.09,180.31,377.23,68016.05
228,9,person,0.8653,802.74,890.15,935.65,1176.14,869.19,1033.15,132.91,285.99,38012.42
228,10,person,0.895,403.98,692.66,519.65,1003.04,461.82,847.85,115.67,310.38,35900.14
228,13,person,0.8772,180.45,659.45,284.66,976.88,232.55,818.17,104.2,317.43,33077.07
228,31,person,0.8907,40.69,662.21,160.47,974.1,100.58,818.16,119.79,311.89,37360.29
229,2,person,0.7853,905.43,1572.3,1080.0,1920.0,992.72,1746.15,174.57,347.7,60696.99
229,4,person,0.5976,1018.51,1370.57,1079.32,1644.66,1048.92,1507.61,60.82,274.09,16669.18
229,7,person,0.9126,400.04,1383.49,580.89,1773.98,490.47,1578.74,180.85,390.48,70618.82
229,9,person,0.8699,806.48,894.44,944.53,1178.78,875.51,1036.61,138.05,284.34,39253.56
229,10,person,0.9011,403.68,695.54,520.05,1003.39,461.86,849.47,116.37,307.85,35825.45
229,13,person,0.8889,182.56,665.23,286.37,981.6,234.46,823.41,103.82,316.38,32845.44
229,31,person,0.8865,46.6,667.08,159.55,980.24,103.08,823.66,112.95,313.16,35370.26
230,2,person,0.8559,909.05,1583.87,1080.0,1920.0,994.52,1751.94,170.95,336.13,57462.61
230,4,person,0.6006,1020.75,1381.67,1079.01,1659.87,1049.88,1520.77,58.26,278.19,16207.51
230,7,person,0.9235,403.25,1391.17,583.74,1794.32,493.5,1592.74,180.48,403.15,72762.23
230,9,person,0.8643,808.8,898.95,954.5,1184.25,881.65,1041.6,145.69,285.3,41566.03
230,10,person,0.901,404.08,698.02,520.03,1003.42,462.05,850.72,115.95,305.4,35410.84
230,13,person,0.878,185.83,669.85,289.04,988.24,237.43,829.04,103.21,318.39,32859.72
230,31,person,0.8834,48.71,672.57,158.82,988.18,103.77,830.37,110.11,315.61,34752.23
231,2,person,0.8384,912.76,1597.44,1080.0,1920.0,996.38,1758.72,167.24,322.56,53944.09
231,7,person,0.9159,406.32,1400.03,585.81,1806.73,496.07,1603.38,179.49,406.7,72999.66
231,9,person,0.8774,812.44,903.39,962.36,1190.12,887.4,1046.75,149.93,286.72,42987.34
231,10,person,0.9046,404.32,701.21,520.24,1004.75,462.28,852.98,115.92,303.54,35186.54
231,13,person,0.8749,188.45,674.32,289.98,995.78,239.21,835.05,101.53,321.47,32638.96
231,31,person,0.8964,48.21,677.79,155.91,994.72,102.06,836.25,107.7,316.93,34131.73
231,36,car,0.5285,939.64,0.0,1079.54,78.24,1009.59,39.12,139.9,78.24,10945.94
232,2,person,0.6983,914.66,1592.18,1080.0,1920.0,997.33,1756.09,165.34,327.82,54201.94
232,7,person,0.9181,408.45,1409.56,587.59,1817.66,498.02,1613.61,179.15,408.09,73108.87
232,9,person,0.8693,816.33,907.74,967.42,1196.37,891.88,1052.05,151.09,288.63,43608.99
232,10,person,0.8998,404.25,703.94,520.09,1005.15,462.17,854.55,115.84,301.21,34890.99
232,13,person,0.8696,190.95,677.36,290.71,999.47,240.83,838.41,99.76,322.11,32135.01
232,31,person,0.8983,47.38,682.39,154.25,997.1,100.82,839.75,106.87,314.71,33631.79
233,2,person,0.7592,915.71,1602.43,1079.73,1919.61,997.72,1761.02,164.01,317.18,52021.02
233,7,person,0.9159,411.11,1419.15,589.34,1825.82,500.22,1622.49,178.23,406.68,72480.23
233,9,person,0.8578,820.61,913.29,970.34,1200.87,895.48,1057.08,149.73,287.57,43057.37
233,10,person,0.8983,404.28,706.43,520.36,1005.35,462.32,855.89,116.08,298.92,34699.11
233,13,person,0.8752,193.47,679.3,292.77,1000.39,243.12,839.85,99.29,321.09,31881.43
233,31,person,0.8949,46.69,686.12,153.16,997.58,99.92,841.85,106.47,311.46,33160.95
234,2,person,0.8191,916.86,1613.27,1079.46,1919.5,998.16,1766.39,162.6,306.23,49793.27
234,7,person,0.9161,413.57,1428.39,591.3,1832.47,502.43,1630.43,177.73,404.08,71818.02
234,9,person,0.8561,825.87,918.49,971.44,1210.13,898.66,1064.31,145.57,291.63,42452.29
234,10,person,0.901,404.72,710.12,521.85,1010.49,463.29,860.31,117.14,300.37,35183.7
234,13,person,0.8725,196.05,681.59,295.18,1001.2,245.61,841.39,99.13,319.61,31682.13
234,31,person,0.9004,44.88,688.99,152.1,997.93,98.49,843.46,107.22,308.94,33123.89
235,2,person,0.7968,917.79,1618.35,1079.67,1919.27,998.73,1768.81,161.88,300.92,48712.43
235,7,person,0.9135,416.21,1434.86,593.77,1844.67,504.99,1639.77,177.56,409.8,72763.74
235,9,person,0.8654,830.87,922.71,971.79,1218.4,901.33,1070.56,140.92,295.69,41667.96
235,10,person,0.9034,405.37,714.16,524.06,1020.02,464.72,867.09,118.69,305.86,36302.23
235,13,person,0.874,198.92,684.85,298.07,1001.66,248.5,843.26,99.15,316.82,31410.94
235,31,person,0.901,43.54,691.59,153.85,998.41,98.7,845.0,110.31,306.82,33846.35
236,2,person,0.8243,919.39,1625.63,1079.8,1919.61,999.6,1772.62,160.41,293.98,47158.34
236,7,person,0.9152,419.3,1442.24,597.7,1852.65,508.5,1647.45,178.4,410.4,73215.38
236,9,person,0.8448,836.81,926.41,974.24,1222.63,905.53,1074.52,137.43,296.22,40709.37
236,10,person,0.8997,405.8,717.79,525.93,1030.21,465.87,874.0,120.13,312.42,37532.65
236,13,person,0.8694,202.24,688.16,300.84,1002.48,251.54,845.32,98.6,314.33,30993.53
236,31,person,0.9028,43.23,694.85,152.47,999.22,97.85,847.04,109.24,304.36,33249.72
236,39,person,0.5557,400.48,0.39,435.4,51.49,417.94,25.94,34.92,51.1,1784.34
237,7,person,0.9171,421.69,1447.39,600.42,1855.16,511.06,1651.28,178.73,407.77,72879.7
237,9,person,0.8685,840.56,929.41,978.59,1224.23,909.58,1076.82,138.03,294.82,40695.26
237,10,person,0.9029,406.68,721.76,527.92,1037.36,467.3,879.56,121.25,315.6,38265.7
237,13,person,0.8714,204.21,691.13,301.97,1003.0,253.09,847.06,97.77,311.86,30490.45
237,31,person,0.9078,42.58,697.83,153.07,999.0,97.82,848.42,110.49,301.17,33276.46
238,7,person,0.9122,423.53,1453.46,604.76,1856.78,514.14,1655.12,181.23,403.31,73093.53
238,9,person,0.8884,844.47,931.51,983.41,1225.45,913.94,1078.48,138.94,293.94,40841.29
238,10,person,0.9059,407.62,725.51,530.66,1043.14,469.14,884.32,123.04,317.63,39080.88
238,13,person,0.8805,205.65,694.65,304.18,1003.54,254.92,849.1,98.53,308.9,30435.42
238,31,person,0.9037,42.18,701.23,153.98,999.7,98.08,850.46,111.8,298.46,33368.59
